productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extNumber,extRarity,extCardType,extHP,extStage,extAttack1,extAttack2,extWeakness,extResistance,extRetreatCost,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extCardText
106987,Pinsir (25),Pinsir 25,https://tcgplayer-cdn.tcgplayer.com/product/106987_200w.jpg,3,635,https://cpt.tcgcsv.com/MPS,2023-05-13T17:30:29.163,1,25/64,Rare,Grass,60,Basic,"[GG] Irongrip (20)
<br>Flip a coin. If heads, the Defending Pokémon is now Paralyzed.",[2GG] Guillotine (50),R,,1,4.7,8.99,29.99,14.06,,1st Edition,
106987,Pinsir (25),Pinsir 25,https://tcgplayer-cdn.tcgplayer.com/product/106987_200w.jpg,3,635,https://cpt.tcgcsv.com/MPS,2023-05-13T17:30:29.163,1,25/64,Rare,Grass,60,Basic,"[GG] Irongrip (20)
<br>Flip a coin. If heads, the Defending Pokémon is now Paralyzed.",[2GG] Guillotine (50),R,,1,2.15,3.53,10.99,4.84,,Unlimited,
106988,Scyther (26),Scyther 26,https://tcgplayer-cdn.tcgplayer.com/product/106988_200w.jpg,3,635,https://cpt.tcgcsv.com/NPS,2023-06-04T12:55:21.607,1,26/64,Rare,Grass,70,Basic,"[G] Swords Dance
<br>During your next turn, Scyther's Slash attack's base damage is 60 instead of 30.",[3] Slash (30),R,F-30,,8.0,14.09,34.99,22.02,,1st Edition,
106988,Scyther (26),Scyther 26,https://tcgplayer-cdn.tcgplayer.com/product/106988_200w.jpg,3,635,https://cpt.tcgcsv.com/NPS,2023-06-04T12:55:21.607,1,26/64,Rare,Grass,70,Basic,"[G] Swords Dance
<br>During your next turn, Scyther's Slash attack's base damage is 60 instead of 30.",[3] Slash (30),R,F-30,,6.5,10.67,24.99,12.19,,Unlimited,
106989,Snorlax (27),Snorlax 27,https://tcgplayer-cdn.tcgplayer.com/product/106989_200w.jpg,3,635,https://cpt.tcgcsv.com/PPS,2022-11-16T21:47:22.34,1,27/64,Rare,Colorless,90,Basic,"[4] Body Slam (30)
<br>Flip a coin. If heads, the Defending Pokémon is now Paralyzed.",,F,P-30,4,25.74,32.97,71.99,33.24,,1st Edition,"<strong>Pokémon Power: Thick Skinned</strong>
<br>
Snorlax can't become Asleep, Confused, Paralyzed, or Poisoned. This power can't be used if Snorlax is already Asleep, Confused, or Paralyzed."
106989,Snorlax (27),Snorlax 27,https://tcgplayer-cdn.tcgplayer.com/product/106989_200w.jpg,3,635,https://cpt.tcgcsv.com/PPS,2022-11-16T21:47:22.34,1,27/64,Rare,Colorless,90,Basic,"[4] Body Slam (30)
<br>Flip a coin. If heads, the Defending Pokémon is now Paralyzed.",,F,P-30,4,4.85,7.95,19.99,9.78,5.95,Unlimited,"<strong>Pokémon Power: Thick Skinned</strong>
<br>
Snorlax can't become Asleep, Confused, Paralyzed, or Poisoned. This power can't be used if Snorlax is already Asleep, Confused, or Paralyzed."
106990,Vaporeon (28),Vaporeon 28,https://tcgplayer-cdn.tcgplayer.com/product/106990_200w.jpg,3,635,https://cpt.tcgcsv.com/QPS,2023-03-15T11:19:08.583,1,28/64,Rare,Water,80,Stage 1,"[2] Quick Attack (10+)
<br>Flip a coin. If heads, this attack does 10 damage plus 20 more damage; if tails, this attack does 10 damage.","[1WW] Water Gun (30+)
<br>Does 30 damage plus 10 more damage for each Water Energy attached to Vaporeon but not used to pay for this attack's Energy cost. Extra Water energy after the 2nd doesn't count.",L,,1,22.0,27.75,49.99,29.34,,1st Edition,
106990,Vaporeon (28),Vaporeon 28,https://tcgplayer-cdn.tcgplayer.com/product/106990_200w.jpg,3,635,https://cpt.tcgcsv.com/QPS,2023-03-15T11:19:08.583,1,28/64,Rare,Water,80,Stage 1,"[2] Quick Attack (10+)
<br>Flip a coin. If heads, this attack does 10 damage plus 20 more damage; if tails, this attack does 10 damage.","[1WW] Water Gun (30+)
<br>Does 30 damage plus 10 more damage for each Water Energy attached to Vaporeon but not used to pay for this attack's Energy cost. Extra Water energy after the 2nd doesn't count.",L,,1,3.0,6.84,24.99,10.44,,Unlimited,
106991,Venomoth (29),Venomoth 29,https://tcgplayer-cdn.tcgplayer.com/product/106991_200w.jpg,3,635,https://cpt.tcgcsv.com/RPS,2022-11-16T21:58:00.813,1,29/64,Rare,Grass,70,Stage 1,"[GG] Venom Powder (10)
<br>Flip a coin. If heads, the Defending Pokémon is now Confused and Poisoned.",,R,F-30,,5.5,7.5,25.0,10.17,,1st Edition,"<strong>Pokémon Power: Shift</strong> Once during your turn <em>(before your attack)</em>, you may change the type of Venomoth to the type of any other Pokémon in play other than Colorless. This power can't be used if Venomoth is Asleep, Confused, or Paralyzed."
106991,Venomoth (29),Venomoth 29,https://tcgplayer-cdn.tcgplayer.com/product/106991_200w.jpg,3,635,https://cpt.tcgcsv.com/RPS,2022-11-16T21:58:00.813,1,29/64,Rare,Grass,70,Stage 1,"[GG] Venom Powder (10)
<br>Flip a coin. If heads, the Defending Pokémon is now Confused and Poisoned.",,R,F-30,,1.95,2.35,10.99,3.2,,Unlimited,"<strong>Pokémon Power: Shift</strong> Once during your turn <em>(before your attack)</em>, you may change the type of Venomoth to the type of any other Pokémon in play other than Colorless. This power can't be used if Venomoth is Asleep, Confused, or Paralyzed."
106992,Victreebel (30),Victreebel 30,https://tcgplayer-cdn.tcgplayer.com/product/106992_200w.jpg,3,635,https://cpt.tcgcsv.com/SPS,2023-04-03T15:35:21.337,1,30/64,Rare,Grass,80,Stage 2,"[G] Lure
<br>If your opponent has any Benched Pokémon, choose 1 of them and switch it with his or her Active Pokémon.","[GG] Acid (20)
<br>Flip a coin. If heads, the Defending Pokémon can't retreat during your opponent's next turn.",R,,2,7.5,10.6,29.99,12.23,16.97,1st Edition,
106992,Victreebel (30),Victreebel 30,https://tcgplayer-cdn.tcgplayer.com/product/106992_200w.jpg,3,635,https://cpt.tcgcsv.com/SPS,2023-04-03T15:35:21.337,1,30/64,Rare,Grass,80,Stage 2,"[G] Lure
<br>If your opponent has any Benched Pokémon, choose 1 of them and switch it with his or her Active Pokémon.","[GG] Acid (20)
<br>Flip a coin. If heads, the Defending Pokémon can't retreat during your opponent's next turn.",R,,2,2.24,3.91,12.99,4.54,,Unlimited,
106993,Vileplume (31),Vileplume 31,https://tcgplayer-cdn.tcgplayer.com/product/106993_200w.jpg,3,635,https://cpt.tcgcsv.com/TPS,2023-04-25T16:28:49.61,1,31/64,Rare,Grass,80,Stage 2,"[GGG] Petal Dance (40x)
<br>Flip 3 coins. This attack does 40 damage times the number of heads. Vileplume is now Confused <em>(after doing damage)</em>.",,R,None,2,5.75,8.2,60.16,13.46,,1st Edition,"<strong>Pokémon Power: Heal</strong> Once during your turn <em>(before your attack)</em>, you may flip a coin. If heads, remove 1 damage counter from 1 of your Pokémon. This power can't be used if Vileplume is Asleep, Confused, or Paralyzed."
106993,Vileplume (31),Vileplume 31,https://tcgplayer-cdn.tcgplayer.com/product/106993_200w.jpg,3,635,https://cpt.tcgcsv.com/TPS,2023-04-25T16:28:49.61,1,31/64,Rare,Grass,80,Stage 2,"[GGG] Petal Dance (40x)
<br>Flip 3 coins. This attack does 40 damage times the number of heads. Vileplume is now Confused <em>(after doing damage)</em>.",,R,None,2,2.49,3.5,12.99,4.53,,Unlimited,"<strong>Pokémon Power: Heal</strong> Once during your turn <em>(before your attack)</em>, you may flip a coin. If heads, remove 1 damage counter from 1 of your Pokémon. This power can't be used if Vileplume is Asleep, Confused, or Paralyzed."
106994,Wigglytuff (32),Wigglytuff 32,https://tcgplayer-cdn.tcgplayer.com/product/106994_200w.jpg,3,635,https://cpt.tcgcsv.com/VPS,2022-12-18T06:09:58.093,1,32/64,Rare,Colorless,80,Stage 1,"[1] Lullaby
<br>The Defending Pokémon is now Asleep.","[3] Do the Wave (10+)
<br>Does 10 damage plus 10 more damage for each of your Benched Pokémon.",F,P-30,2,6.99,8.28,32.0,16.2,,1st Edition,
106994,Wigglytuff (32),Wigglytuff 32,https://tcgplayer-cdn.tcgplayer.com/product/106994_200w.jpg,3,635,https://cpt.tcgcsv.com/VPS,2022-12-18T06:09:58.093,1,32/64,Rare,Colorless,80,Stage 1,"[1] Lullaby
<br>The Defending Pokémon is now Asleep.","[3] Do the Wave (10+)
<br>Does 10 damage plus 10 more damage for each of your Benched Pokémon.",F,P-30,2,2.19,4.59,12.99,4.97,,Unlimited,
107598,Jungle Booster Box [1st Edition],Jungle Booster Box 1st Edition,https://tcgplayer-cdn.tcgplayer.com/product/107598_200w.jpg,3,635,https://cpt.tcgcsv.com/-2T,2017-07-22T16:01:42,1,,,,,,,,,,,,,,,,,
107599,Jungle Booster Box [Unlimited Edition],Jungle Booster Box Unlimited Edition,https://tcgplayer-cdn.tcgplayer.com/product/107599_200w.jpg,3,635,https://cpt.tcgcsv.com/_2T,2017-07-22T16:01:48.937,1,,,,,,,,,,,,,,,,,
138128,Jungle Booster Pack [1st Edition],Jungle Booster Pack 1st Edition,https://tcgplayer-cdn.tcgplayer.com/product/138128_200w.jpg,3,635,https://cpt.tcgcsv.com/Bg72,2017-07-22T16:01:57.99,1,,,,,,,,,,,425.0,472.97,800.0,343.57,,Normal,Each Jungle 1st Edition Booster Pack contains 11 random cards for Wizards of the Coast printed Jungle set.
138129,Jungle Booster Pack [Unlimited Edition],Jungle Booster Pack Unlimited Edition,https://tcgplayer-cdn.tcgplayer.com/product/138129_200w.jpg,3,635,https://cpt.tcgcsv.com/Cg72,2017-07-22T16:02:06.05,1,,,,,,,,,,,294.95,319.99,600.0,228.54,,Normal,Each Jungle Unlimited Edition Booster Pack contains 11 random cards for Wizards of the Coast printed Jungle set.
234498,"Jungle Theme Deck - ""Power Reserve""",Jungle Theme Deck Power Reserve,https://tcgplayer-cdn.tcgplayer.com/product/234498_200w.jpg,3,635,https://cpt.tcgcsv.com/-PT2,2021-03-15T16:54:31.547,1,,,,,,,,,,,179.99,186.03,188.0,,,Normal,
234499,"Jungle Theme Deck - ""Water Blast""",Jungle Theme Deck Water Blast,https://tcgplayer-cdn.tcgplayer.com/product/234499_200w.jpg,3,635,https://cpt.tcgcsv.com/_PT2,2024-01-25T14:54:54.847,1,,,,,,,,,,,400.0,500.0,599.99,250.0,,Normal,
