productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extNumber,extRarity,extCardType,extHP,extStage,extAttack1,extAttack2,extWeakness,extRetreatCost,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extCardText,extResistance,extAttack3
88539,Raikou & Suicune Legend (Top),Raikou and Suicune Legend Top,https://tcgplayer-cdn.tcgplayer.com/product/88539_200w.jpg,3,1399,https://cpt.tcgcsv.com/PqK,2024-04-18T20:08:49.083,1,92/95,Ultra Rare,Lightning Water,160,Legend,[1LL] Thunderbolt Spear (150) Raikou and Suicune LEGEND does 50 damage to itself and don't apply Weakness to this damage.,[2W] Aurora Gain (50) Remove 5 damage counters from Raikou and Suicune LEGEND.,FLx2,1,147.51,155.2,450.0,140.49,,Holofoil,,,
88595,Rare Candy,Rare Candy,https://tcgplayer-cdn.tcgplayer.com/product/88595_200w.jpg,3,1399,https://cpt.tcgcsv.com/WrK,2023-12-11T21:37:56.053,1,82/95,Uncommon,Trainer,0,Trainer,"Choose 1 of your Basic Pokemon in play.  If you have a Stage 1 or Stage 2 card that evolves from that Pokemon in your hand, put that card on the Basic Pokemon.  (This counts as evolving that Pokemon.) (If you choose a Stage 2 Pokemon in your hand, put that Pokemon on the Basic Pokemon instead of on a Stage 1 Pokemon.)",,,,4.0,7.98,19.99,7.2,,Normal,,,
88595,Rare Candy,Rare Candy,https://tcgplayer-cdn.tcgplayer.com/product/88595_200w.jpg,3,1399,https://cpt.tcgcsv.com/WrK,2023-12-11T21:37:56.053,1,82/95,Uncommon,Trainer,0,Trainer,"Choose 1 of your Basic Pokemon in play.  If you have a Stage 1 or Stage 2 card that evolves from that Pokemon in your hand, put that card on the Basic Pokemon.  (This counts as evolving that Pokemon.) (If you choose a Stage 2 Pokemon in your hand, put that Pokemon on the Basic Pokemon instead of on a Stage 1 Pokemon.)",,,,22.5,25.75,33.49,15.42,,Reverse Holofoil,,,
88699,Remoraid,Remoraid,https://tcgplayer-cdn.tcgplayer.com/product/88699_200w.jpg,3,1399,https://cpt.tcgcsv.com/_tK,2023-12-11T21:28:48.163,1,59/95,Common,Water,50,Basic,[W] Rain Splash (10),[1W] Water Arrow - Choose 1 of your opponent's Pokemon.  This attack does 20 damage to that Pokemon.  (Don't apply Weakness and Resistance for Benched Pokemon.),Lx2,1,0.11,0.29,1.49,0.27,,Normal,,,
88699,Remoraid,Remoraid,https://tcgplayer-cdn.tcgplayer.com/product/88699_200w.jpg,3,1399,https://cpt.tcgcsv.com/_tK,2023-12-11T21:28:48.163,1,59/95,Common,Water,50,Basic,[W] Rain Splash (10),[1W] Water Arrow - Choose 1 of your opponent's Pokemon.  This attack does 20 damage to that Pokemon.  (Don't apply Weakness and Resistance for Benched Pokemon.),Lx2,1,0.48,0.84,9.99,0.77,,Reverse Holofoil,,,
88757,Riolu,Riolu,https://tcgplayer-cdn.tcgplayer.com/product/88757_200w.jpg,3,1399,https://cpt.tcgcsv.com/9wK,2023-12-11T21:28:53.58,1,60/95,Common,Fighting,60,Basic,[1] Kick (10),[1F] Double Chop (20x),Px2,1,0.12,0.31,0.99,0.37,,Normal,,,
88757,Riolu,Riolu,https://tcgplayer-cdn.tcgplayer.com/product/88757_200w.jpg,3,1399,https://cpt.tcgcsv.com/9wK,2023-12-11T21:28:53.58,1,60/95,Common,Fighting,60,Basic,[1] Kick (10),[1F] Double Chop (20x),Px2,1,14.13,19.99,19.99,11.0,,Reverse Holofoil,,,
88823,Roselia,Roselia,https://tcgplayer-cdn.tcgplayer.com/product/88823_200w.jpg,3,1399,https://cpt.tcgcsv.com/txK,2023-12-11T21:28:59.153,1,61/95,Common,Grass,60,Basic,[P] Petal Dance (20x) Flip 3 coins.  This attack does 20 damage times the number of heads.  Roselia is now Confused.,,Rx2,1,0.14,0.26,1.49,0.3,,Normal,,,
88823,Roselia,Roselia,https://tcgplayer-cdn.tcgplayer.com/product/88823_200w.jpg,3,1399,https://cpt.tcgcsv.com/txK,2023-12-11T21:28:59.153,1,61/95,Common,Grass,60,Basic,[P] Petal Dance (20x) Flip 3 coins.  This attack does 20 damage times the number of heads.  Roselia is now Confused.,,Rx2,1,0.58,1.01,9.99,1.01,,Reverse Holofoil,,,
88830,Roserade,Roserade,https://tcgplayer-cdn.tcgplayer.com/product/88830_200w.jpg,3,1399,https://cpt.tcgcsv.com/DxK,2023-12-11T17:08:45.267,1,23/95,Rare,Grass,90,Stage 1,[1G] Power Blow (20x) Does 20 damage times the amount of Energy attached to Roserade.,,Rx2,1,0.32,0.5,1.51,0.49,0.52,Normal,"Energy Signal - When you attach a G Energy card or a P Energy card from your hand to Roserade during your turn, you may use this power.  If you attach a G Energy card, the Defending Pokemon is now Confused.  If you attach a P Energy card, the Defending Pokemon is now Poisoned.  This power can't be used if Roserade is affected by a Special Condition.  (Poke-POWER)",,
88830,Roserade,Roserade,https://tcgplayer-cdn.tcgplayer.com/product/88830_200w.jpg,3,1399,https://cpt.tcgcsv.com/DxK,2023-12-11T17:08:45.267,1,23/95,Rare,Grass,90,Stage 1,[1G] Power Blow (20x) Does 20 damage times the amount of Energy attached to Roserade.,,Rx2,1,2.25,2.99,14.99,4.35,,Reverse Holofoil,"Energy Signal - When you attach a G Energy card or a P Energy card from your hand to Roserade during your turn, you may use this power.  If you attach a G Energy card, the Defending Pokemon is now Confused.  If you attach a P Energy card, the Defending Pokemon is now Poisoned.  This power can't be used if Roserade is affected by a Special Condition.  (Poke-POWER)",,
89016,Seadra,Seadra,https://tcgplayer-cdn.tcgplayer.com/product/89016_200w.jpg,3,1399,https://cpt.tcgcsv.com/lDK,2023-12-11T21:10:15.047,1,40/95,Uncommon,Water,80,Stage 1,[W] Muddy Water (20) Does 10 damage to 1 of your opponent's Benched Pokemon.  (Don't apply Weakness and Resistance for Benched Pokemon.),[2W] Razor Fin (50),Lx2,1,0.33,0.56,4.04,0.58,,Normal,,,
89016,Seadra,Seadra,https://tcgplayer-cdn.tcgplayer.com/product/89016_200w.jpg,3,1399,https://cpt.tcgcsv.com/lDK,2023-12-11T21:10:15.047,1,40/95,Uncommon,Water,80,Stage 1,[W] Muddy Water (20) Does 10 damage to 1 of your opponent's Benched Pokemon.  (Don't apply Weakness and Resistance for Benched Pokemon.),[2W] Razor Fin (50),Lx2,1,1.05,1.99,3.28,2.87,,Reverse Holofoil,,,
89109,Shaymin,Shaymin,https://tcgplayer-cdn.tcgplayer.com/product/89109_200w.jpg,3,1399,https://cpt.tcgcsv.com/cGK,2023-11-30T16:25:12.367,1,8/95,Holo Rare,Grass,70,Basic,[1G] Energy Bloom (30) Remove 3 damage counters from each of your Pokemon that has any Energy attached to it.,,Rx2,1,8.13,11.24,29.99,7.94,,Holofoil,"Celebration Wind - Once during your turn, when you put Shaymin from your hand onto your Bench, you may move as many Energy cards attached to your Pokemon as you like to any of your other Pokemon.  (Poke-POWER)",F-20,
89109,Shaymin,Shaymin,https://tcgplayer-cdn.tcgplayer.com/product/89109_200w.jpg,3,1399,https://cpt.tcgcsv.com/cGK,2023-11-30T16:25:12.367,1,8/95,Holo Rare,Grass,70,Basic,[1G] Energy Bloom (30) Remove 3 damage counters from each of your Pokemon that has any Energy attached to it.,,Rx2,1,9.95,11.88,15.0,8.56,,Reverse Holofoil,"Celebration Wind - Once during your turn, when you put Shaymin from your hand onto your Bench, you may move as many Energy cards attached to your Pokemon as you like to any of your other Pokemon.  (Poke-POWER)",F-20,
89442,Spearow,Spearow,https://tcgplayer-cdn.tcgplayer.com/product/89442_200w.jpg,3,1399,https://cpt.tcgcsv.com/SNK,2025-02-12T04:46:53.48,1,62/95,Common,Colorless,50,Basic,[1] Roost - Remove 4 damage counters from Spearow.  Spearow can't retreat during your next turn.,[1] Flap (10),Lx2,1,0.16,0.28,1.49,0.28,0.23,Normal,,F-20,
89442,Spearow,Spearow,https://tcgplayer-cdn.tcgplayer.com/product/89442_200w.jpg,3,1399,https://cpt.tcgcsv.com/SNK,2025-02-12T04:46:53.48,1,62/95,Common,Colorless,50,Basic,[1] Roost - Remove 4 damage counters from Spearow.  Spearow can't retreat during your next turn.,[1] Flap (10),Lx2,1,0.35,0.59,9.99,0.84,0.36,Reverse Holofoil,,F-20,
89496,Squirtle,Squirtle,https://tcgplayer-cdn.tcgplayer.com/product/89496_200w.jpg,3,1399,https://cpt.tcgcsv.com/XPK,2023-12-11T21:29:09.66,1,63/95,Common,Water,60,Basic,[W] Rain Splash (10),[1WW] Shell Attack (40),Lx2,1,0.5,1.5,2.4,1.65,,Normal,,,
89496,Squirtle,Squirtle,https://tcgplayer-cdn.tcgplayer.com/product/89496_200w.jpg,3,1399,https://cpt.tcgcsv.com/XPK,2023-12-11T21:29:09.66,1,63/95,Common,Water,60,Basic,[W] Rain Splash (10),[1WW] Shell Attack (40),Lx2,1,33.95,48.0,59.99,23.08,,Reverse Holofoil,,,
89506,Stantler,Stantler,https://tcgplayer-cdn.tcgplayer.com/product/89506_200w.jpg,3,1399,https://cpt.tcgcsv.com/8QK,2023-12-11T21:29:14.737,1,64/95,Common,Colorless,70,Basic,[1] Call for Family - Search your deck for up to 2 Basic Pokemon and put them onto your Bench.  Shuffle your deck afterward.,[3] Mystifying Horns (30) The Defending Pokemon is now Confused.,Fx2,1,0.07,0.3,1.49,0.33,0.2,Normal,,,
89506,Stantler,Stantler,https://tcgplayer-cdn.tcgplayer.com/product/89506_200w.jpg,3,1399,https://cpt.tcgcsv.com/8QK,2023-12-11T21:29:14.737,1,64/95,Common,Colorless,70,Basic,[1] Call for Family - Search your deck for up to 2 Basic Pokemon and put them onto your Bench.  Shuffle your deck afterward.,[3] Mystifying Horns (30) The Defending Pokemon is now Confused.,Fx2,1,0.5,0.74,9.99,0.84,0.53,Reverse Holofoil,,,
89563,Steelix,Steelix,https://tcgplayer-cdn.tcgplayer.com/product/89563_200w.jpg,3,1399,https://cpt.tcgcsv.com/hRK,2023-12-11T18:21:42.82,1,24/95,Rare,Metal,120,Stage 1,"[2M] Guard Press (40) During your opponent's next turn, any damage done to Steelix by attacks is reduced by 20 (after applying Weakness and Resistance).",[2MM] Steel Swing (80x) Flip 2 coins.  This attack does 80 damage times the number of heads.,Rx2,4,0.75,1.26,2.21,1.26,,Normal,,P-20,
89563,Steelix,Steelix,https://tcgplayer-cdn.tcgplayer.com/product/89563_200w.jpg,3,1399,https://cpt.tcgcsv.com/hRK,2023-12-11T18:21:42.82,1,24/95,Rare,Metal,120,Stage 1,"[2M] Guard Press (40) During your opponent's next turn, any damage done to Steelix by attacks is reduced by 20 (after applying Weakness and Resistance).",[2MM] Steel Swing (80x) Flip 2 coins.  This attack does 80 damage times the number of heads.,Rx2,4,1.93,2.36,14.99,2.5,,Reverse Holofoil,,P-20,
89564,Steelix (Prime),Steelix Prime,https://tcgplayer-cdn.tcgplayer.com/product/89564_200w.jpg,3,1399,https://cpt.tcgcsv.com/jRK,2023-12-11T21:38:52.23,1,87/95,Ultra Rare,Metal,140,Stage 1,[2] Energy Stream (30) Search your discard pile for an Energy card and attach it to Steelix.,[3MM] Gaia Crush (100) You may discard any Stadium card in play.,Rx2,4,46.56,69.97,195.0,34.71,184.0,Holofoil,Perfect Metal - Steelix can't be affected by any Special Conditions.  (Poke-BODY),P-20,
89596,Sudowoodo,Sudowoodo,https://tcgplayer-cdn.tcgplayer.com/product/89596_200w.jpg,3,1399,https://cpt.tcgcsv.com/XRK,2024-09-21T21:22:13.993,1,9/95,Holo Rare,Fighting,90,Basic,[F] Push Over (20x) Does 20 damage times the amount of F Energy attached to Sudowoodo.,[3] Rumble (40) The Defending Pokemon can't retreat during your opponent's next turn.,Wx2,2,12.02,22.99,29.99,11.52,,Holofoil,,,
89596,Sudowoodo,Sudowoodo,https://tcgplayer-cdn.tcgplayer.com/product/89596_200w.jpg,3,1399,https://cpt.tcgcsv.com/XRK,2024-09-21T21:22:13.993,1,9/95,Holo Rare,Fighting,90,Basic,[F] Push Over (20x) Does 20 damage times the amount of F Energy attached to Sudowoodo.,[3] Rumble (40) The Defending Pokemon can't retreat during your opponent's next turn.,Wx2,2,18.0,19.0,19.99,8.63,,Reverse Holofoil,,,
89609,Suicune & Entei Legend (Bottom),Suicune and Entei Legend Bottom,https://tcgplayer-cdn.tcgplayer.com/product/89609_200w.jpg,3,1399,https://cpt.tcgcsv.com/cSK,2024-04-18T20:10:30.523,1,95/95,Ultra Rare,Fire Water,160,Legend,[1WW] Torrent Blade - Return 2 W Energy attached to Suicune and Entei LEGEND to your hand.  Choose 1 of your opponent's Benched Pokemon.  This attack does 100 damage to that Pokemon.  (Don't apply Weakness and Resistance for Benched Pokemon.),[2R] Bursting Inferno (80) The Defending Pokemon is now Burned.,LWx2,1,64.2,75.0,115.47,77.77,,Holofoil,,,
89610,Suicune & Entei Legend (Top),Suicune and Entei Legend Top,https://tcgplayer-cdn.tcgplayer.com/product/89610_200w.jpg,3,1399,https://cpt.tcgcsv.com/dSK,2024-04-18T20:09:37.327,1,94/95,Ultra Rare,Fire Water,160,Legend,[1WW] Torrent Blade - Return 2 W Energy attached to Suicune and Entei LEGEND to your hand.  Choose 1 of your opponent's Benched Pokemon.  This attack does 100 damage to that Pokemon.  (Don't apply Weakness and Resistance for Benched Pokemon.),[2R] Bursting Inferno (80) The Defending Pokemon is now Burned.,LWx2,1,79.07,109.63,849.99,77.75,,Holofoil,,,
89640,Super Scoop Up,Super Scoop Up,https://tcgplayer-cdn.tcgplayer.com/product/89640_200w.jpg,3,1399,https://cpt.tcgcsv.com/QSK,2023-12-11T21:38:04.003,1,83/95,Uncommon,Trainer,0,Trainer,"Flip a coin.  If heads, return 1 of your Pokemon and all cards attached to it to your hand.",,,,0.28,0.68,2.0,0.75,,Normal,,,
89640,Super Scoop Up,Super Scoop Up,https://tcgplayer-cdn.tcgplayer.com/product/89640_200w.jpg,3,1399,https://cpt.tcgcsv.com/QSK,2023-12-11T21:38:04.003,1,83/95,Uncommon,Trainer,0,Trainer,"Flip a coin.  If heads, return 1 of your Pokemon and all cards attached to it to your hand.",,,,0.8,1.26,2.67,2.21,1.03,Reverse Holofoil,,,
89766,Tauros,Tauros,https://tcgplayer-cdn.tcgplayer.com/product/89766_200w.jpg,3,1399,https://cpt.tcgcsv.com/lWK,2023-12-11T21:10:20.907,1,41/95,Uncommon,Colorless,90,Basic,[2] Smash Kick (20),[2] Crimson Bull (30x) Flip 3 coins.  This attack does 30 damage times the number of heads.  Tauros is now Confused.,Fx2,2,0.44,1.07,1.99,1.16,,Normal,,,
89766,Tauros,Tauros,https://tcgplayer-cdn.tcgplayer.com/product/89766_200w.jpg,3,1399,https://cpt.tcgcsv.com/lWK,2023-12-11T21:10:20.907,1,41/95,Uncommon,Colorless,90,Basic,[2] Smash Kick (20),[2] Crimson Bull (30x) Flip 3 coins.  This attack does 30 damage times the number of heads.  Tauros is now Confused.,Fx2,2,2.83,6.5,9.99,1.99,,Reverse Holofoil,,,
89859,Teddiursa,Teddiursa,https://tcgplayer-cdn.tcgplayer.com/product/89859_200w.jpg,3,1399,https://cpt.tcgcsv.com/cZK,2023-12-11T21:29:21.713,1,65/95,Common,Colorless,60,Basic,[1] Take Down (20) Teddiursa does 10 damage to itself.,,Fx2,1,0.12,0.37,1.51,0.37,0.32,Normal,,,
89859,Teddiursa,Teddiursa,https://tcgplayer-cdn.tcgplayer.com/product/89859_200w.jpg,3,1399,https://cpt.tcgcsv.com/cZK,2023-12-11T21:29:21.713,1,65/95,Common,Colorless,60,Basic,[1] Take Down (20) Teddiursa does 10 damage to itself.,,Fx2,1,3.07,4.62,8.43,6.5,3.07,Reverse Holofoil,,,
89972,Torkoal,Torkoal,https://tcgplayer-cdn.tcgplayer.com/product/89972_200w.jpg,3,1399,https://cpt.tcgcsv.com/s_K,2023-12-11T18:21:48.35,1,25/95,Rare,Fire,80,Basic,[1F] Flare (30),,Wx2,2,0.2,0.59,1.75,0.64,,Normal,"Hot Snort - Once during your turn, when you put Torkoal from your hand onto your Bench, you may flip a coin.  If heads, the Defending Pokemon is now Burned.  (Poke-POWER)",,
89972,Torkoal,Torkoal,https://tcgplayer-cdn.tcgplayer.com/product/89972_200w.jpg,3,1399,https://cpt.tcgcsv.com/s_K,2023-12-11T18:21:48.35,1,25/95,Rare,Fire,80,Basic,[1F] Flare (30),,Wx2,2,1.4,3.56,9.99,4.99,,Reverse Holofoil,"Hot Snort - Once during your turn, when you put Torkoal from your hand onto your Bench, you may flip a coin.  If heads, the Defending Pokemon is now Burned.  (Poke-POWER)",,
89987,Torterra,Torterra,https://tcgplayer-cdn.tcgplayer.com/product/89987_200w.jpg,3,1399,https://cpt.tcgcsv.com/M_K,2023-11-30T16:25:25.443,1,10/95,Holo Rare,Grass,140,Stage 2,[2G] Giga Drain (40) Remove from Torterra the number of damage counters equal to the damage you did to the Defending Pokemon.,[3G] Land Crush (80),Rx2,4,7.61,9.49,29.99,10.02,,Holofoil,,,
89987,Torterra,Torterra,https://tcgplayer-cdn.tcgplayer.com/product/89987_200w.jpg,3,1399,https://cpt.tcgcsv.com/M_K,2023-11-30T16:25:25.443,1,10/95,Holo Rare,Grass,140,Stage 2,[2G] Giga Drain (40) Remove from Torterra the number of damage counters equal to the damage you did to the Defending Pokemon.,[3G] Land Crush (80),Rx2,4,4.56,12.81,19.99,9.17,,Reverse Holofoil,,,
90061,Tropius,Tropius,https://tcgplayer-cdn.tcgplayer.com/product/90061_200w.jpg,3,1399,https://cpt.tcgcsv.com/f2L,2023-12-11T21:29:30.353,1,66/95,Common,Grass,80,Basic,"[G] Green Call - Flip 2 coins.  For each heads, search your deck for a G Pokemon, show it to your opponent, and put it into your hand.  If you do, shuffle your deck afterward.",[1G] Gust (20),Rx2,1,0.14,0.32,1.49,0.32,,Normal,,F-20,
90061,Tropius,Tropius,https://tcgplayer-cdn.tcgplayer.com/product/90061_200w.jpg,3,1399,https://cpt.tcgcsv.com/f2L,2023-12-11T21:29:30.353,1,66/95,Common,Grass,80,Basic,"[G] Green Call - Flip 2 coins.  For each heads, search your deck for a G Pokemon, show it to your opponent, and put it into your hand.  If you do, shuffle your deck afterward.",[1G] Gust (20),Rx2,1,0.39,0.8,9.99,1.02,,Reverse Holofoil,,F-20,
90080,Turtwig,Turtwig,https://tcgplayer-cdn.tcgplayer.com/product/90080_200w.jpg,3,1399,https://cpt.tcgcsv.com/D2L,2023-12-11T21:29:39.833,1,67/95,Common,Grass,50,Basic,"[G] Leech Seed (10) If this attack does any damage to the Defending Pokemon (after applying Weakness and Resistance), remove 1 damage counter from Turtwig.",[2] Ram (20),Rx2,1,0.12,0.5,3.49,0.49,0.43,Normal,,W-20,
90080,Turtwig,Turtwig,https://tcgplayer-cdn.tcgplayer.com/product/90080_200w.jpg,3,1399,https://cpt.tcgcsv.com/D2L,2023-12-11T21:29:39.833,1,67/95,Common,Grass,50,Basic,"[G] Leech Seed (10) If this attack does any damage to the Defending Pokemon (after applying Weakness and Resistance), remove 1 damage counter from Turtwig.",[2] Ram (20),Rx2,1,4995.3,4995.3,4995.3,7.0,,Reverse Holofoil,,W-20,
90121,Tyranitar,Tyranitar,https://tcgplayer-cdn.tcgplayer.com/product/90121_200w.jpg,3,1399,https://cpt.tcgcsv.com/r3L,2023-12-11T18:21:53.87,1,26/95,Rare,Darkness,140,Stage 2,"[3] Tail Crush (40+) Flip a coin.  If heads, this attack does 40 damage plus 20 more damage.",[2DD] Hyper Beam (80) Discard an Energy card attached to the Defending Pokemon.,Fx2,3,1.63,3.2,6.16,4.1,,Normal,,P-20,
90121,Tyranitar,Tyranitar,https://tcgplayer-cdn.tcgplayer.com/product/90121_200w.jpg,3,1399,https://cpt.tcgcsv.com/r3L,2023-12-11T18:21:53.87,1,26/95,Rare,Darkness,140,Stage 2,"[3] Tail Crush (40+) Flip a coin.  If heads, this attack does 40 damage plus 20 more damage.",[2DD] Hyper Beam (80) Discard an Energy card attached to the Defending Pokemon.,Fx2,3,8.0,22.8,34.99,20.13,34.99,Reverse Holofoil,,P-20,
90122,Tyranitar (Prime),Tyranitar Prime,https://tcgplayer-cdn.tcgplayer.com/product/90122_200w.jpg,3,1399,https://cpt.tcgcsv.com/s3L,2023-12-11T21:38:59.877,1,88/95,Ultra Rare,Darkness,160,Stage 2,[D] Darkness Howl - This attack does 20 damage to each Pokemon in play (both yours and your opponent's) (excluding any D Pokemon).  (Don't apply Weakness and Resistance for Benched Pokemon.),"[2D] Power Claw (60) This attack's damage isn't affected by Poke-Powers, Poke-Bodies, or any other effects on the Defending Pokemon.",Fx2,3,95.07,101.47,149.99,95.43,,Holofoil,,P-20,[2DD] Megaton Tail (120) Discard the top 3 cards of your deck.
90254,Ursaring,Ursaring,https://tcgplayer-cdn.tcgplayer.com/product/90254_200w.jpg,3,1399,https://cpt.tcgcsv.com/67L,2023-12-11T18:21:59.147,1,27/95,Rare,Colorless,100,Stage 1,[1] Confront (20),"[3] Cross Chop (50+) Flip a coin.  If heads, this attack does 50 damage plus 30 more damage.",Fx2,3,0.65,1.0,2.69,0.75,,Normal,,,
90254,Ursaring,Ursaring,https://tcgplayer-cdn.tcgplayer.com/product/90254_200w.jpg,3,1399,https://cpt.tcgcsv.com/67L,2023-12-11T18:21:59.147,1,27/95,Rare,Colorless,100,Stage 1,[1] Confront (20),"[3] Cross Chop (50+) Flip a coin.  If heads, this attack does 50 damage plus 30 more damage.",Fx2,3,3.05,7.29,9.99,3.03,,Reverse Holofoil,,,
90255,Ursaring (Prime),Ursaring Prime,https://tcgplayer-cdn.tcgplayer.com/product/90255_200w.jpg,3,1399,https://cpt.tcgcsv.com/77L,2023-12-11T21:39:06.717,1,89/95,Ultra Rare,Colorless,110,Stage 1,[3] Hammer Arm (30) Discard the top card from your opponent's deck.,[4] Megaton Lariat (60),Fx2,3,34.99,44.95,60.0,32.53,,Holofoil,"Berserk - If Ursaring has any damage counters on it, each of Ursaring's attacks does 60 more damage (before applying Weakness and Resistance).  (Poke-BODY)",,
90445,Vulpix,Vulpix,https://tcgplayer-cdn.tcgplayer.com/product/90445_200w.jpg,3,1399,https://cpt.tcgcsv.com/WbL,2023-12-11T21:29:46.323,1,68/95,Common,Fire,60,Basic,"[R] Fireworks (20) Flip a coin.  If tails, discard a R Energy attached to Vulpix.",,Wx2,1,0.43,0.69,2.01,0.7,,Normal,,,
90445,Vulpix,Vulpix,https://tcgplayer-cdn.tcgplayer.com/product/90445_200w.jpg,3,1399,https://cpt.tcgcsv.com/WbL,2023-12-11T21:29:46.323,1,68/95,Common,Fire,60,Basic,"[R] Fireworks (20) Flip a coin.  If tails, discard a R Energy attached to Vulpix.",,Wx2,1,10.0,18.5,26.99,16.68,,Reverse Holofoil,,,
90491,Wartortle,Wartortle,https://tcgplayer-cdn.tcgplayer.com/product/90491_200w.jpg,3,1399,https://cpt.tcgcsv.com/RcL,2023-12-11T21:14:37.457,1,42/95,Uncommon,Water,80,Stage 1,[W] Water Arrow - Choose 1 of your opponent's Pokemon.  This attack does 20 damage to that Pokemon.  (Don't apply Weakness and Resistance for Benched Pokemon.),[2W] Surf (50),Lx2,1,0.62,1.25,5.97,1.23,,Normal,,,
90491,Wartortle,Wartortle,https://tcgplayer-cdn.tcgplayer.com/product/90491_200w.jpg,3,1399,https://cpt.tcgcsv.com/RcL,2023-12-11T21:14:37.457,1,42/95,Uncommon,Water,80,Stage 1,[W] Water Arrow - Choose 1 of your opponent's Pokemon.  This attack does 20 damage to that Pokemon.  (Don't apply Weakness and Resistance for Benched Pokemon.),[2W] Surf (50),Lx2,1,4.2,7.63,19.99,8.4,,Reverse Holofoil,,,
90546,Weedle,Weedle,https://tcgplayer-cdn.tcgplayer.com/product/90546_200w.jpg,3,1399,https://cpt.tcgcsv.com/XdL,2023-12-11T21:29:52.683,1,69/95,Common,Grass,40,Basic,[1] Speed Evolution - Search your deck for a card that evolves from Weedle and put it onto Weedle.  (This counts as evolving Weedle.)  Shuffle your deck afterward.,[G] Sting (10),Rx2,1,0.2,0.45,1.68,0.45,,Normal,,,
90546,Weedle,Weedle,https://tcgplayer-cdn.tcgplayer.com/product/90546_200w.jpg,3,1399,https://cpt.tcgcsv.com/XdL,2023-12-11T21:29:52.683,1,69/95,Common,Grass,40,Basic,[1] Speed Evolution - Search your deck for a card that evolves from Weedle and put it onto Weedle.  (This counts as evolving Weedle.)  Shuffle your deck afterward.,[G] Sting (10),Rx2,1,0.58,0.73,1.0,1.25,,Reverse Holofoil,,,
90666,Xatu,Xatu,https://tcgplayer-cdn.tcgplayer.com/product/90666_200w.jpg,3,1399,https://cpt.tcgcsv.com/lhL,2023-11-30T16:47:04.347,1,11/95,Holo Rare,Psychic,90,Stage 1,[P] Psywave (20x) Does 20 damage times the amount of Energy attached to the Defending Pokemon.,"[2G] Confuse Ray (50) Flip a coin.  If heads, the Defending Pokemon is now Confused.",Lx2,1,1.65,9.99,29.99,2.07,,Holofoil,,F-20,
90666,Xatu,Xatu,https://tcgplayer-cdn.tcgplayer.com/product/90666_200w.jpg,3,1399,https://cpt.tcgcsv.com/lhL,2023-11-30T16:47:04.347,1,11/95,Holo Rare,Psychic,90,Stage 1,[P] Psywave (20x) Does 20 damage times the amount of Energy attached to the Defending Pokemon.,"[2G] Confuse Ray (50) Flip a coin.  If heads, the Defending Pokemon is now Confused.",Lx2,1,2.99,4.87,5.84,4.87,,Reverse Holofoil,,F-20,
90776,Zubat,Zubat,https://tcgplayer-cdn.tcgplayer.com/product/90776_200w.jpg,3,1399,https://cpt.tcgcsv.com/xkL,2023-12-11T21:29:58.787,1,70/95,Common,Psychic,50,Basic,[1] Glide (10),[P] Double Attack - Choose 2 of your opponent's Benched Pokemon.  This attack does 10 damage to each of them.  (Don't apply Weakness and Resistance for Benched Pokemon.),Lx2,1,0.11,0.32,5.0,0.33,,Normal,,F-20,
90776,Zubat,Zubat,https://tcgplayer-cdn.tcgplayer.com/product/90776_200w.jpg,3,1399,https://cpt.tcgcsv.com/xkL,2023-12-11T21:29:58.787,1,70/95,Common,Psychic,50,Basic,[1] Glide (10),[P] Double Attack - Choose 2 of your opponent's Benched Pokemon.  This attack does 10 damage to each of them.  (Don't apply Weakness and Resistance for Benched Pokemon.),Lx2,1,2.74,5.08,12.59,4.99,,Reverse Holofoil,,F-20,
98582,Unleashed Booster Pack,Unleashed Booster Pack,https://tcgplayer-cdn.tcgplayer.com/product/98582_200w.jpg,3,1399,https://cpt.tcgcsv.com/GrP,2017-07-22T17:02:03.61,1,,,,,,,,,,375.0,375.0,375.0,174.99,,Normal,,,
98583,Unleashed Booster Box,Unleashed Booster Box,https://tcgplayer-cdn.tcgplayer.com/product/98583_200w.jpg,3,1399,https://cpt.tcgcsv.com/HrP,2015-05-06T14:57:48.08,1,,,,,,,,,,,,,,,,,,
