sourceName,productId,cleanName,groupId,extNumber,extRarity,extCardType,marketPrice,subTypeName
SM-ForbiddenLightProductsAndPrices.csv,165664,Delphox,2209,17/131,Holo Rare,Fire,1.34,Holofoil
SM-ForbiddenLightProductsAndPrices.csv,165664,Delphox,2209,17/131,Holo Rare,Fire,1.8,Reverse Holofoil
SM-ForbiddenLightProductsAndPrices.csv,165665,Litleo,2209,18/131,Common,Fire,0.51,Reverse Holofoil
SM-ForbiddenLightProductsAndPrices.csv,165665,Litleo,2209,18/131,Common,Fire,0.3,Normal
SM-ForbiddenLightProductsAndPrices.csv,165666,Pyroar,2209,19/131,Holo Rare,Fire,0.55,Holofoil
SM-ForbiddenLightProductsAndPrices.csv,165666,Pyroar,2209,19/131,Holo Rare,Fire,0.49,Reverse Holofoil
SM-ForbiddenLightProductsAndPrices.csv,165667,Palkia GX,2209,20/131,Ultra Rare,Water,4.66,Holofoil
SM-ForbiddenLightProductsAndPrices.csv,165668,Palkia GX Full Art,2209,119/131,Ultra Rare,Water,15.49,Holofoil
SM-ForbiddenLightProductsAndPrices.csv,165669,Palkia GX Secret,2209,132/131,Secret Rare,Water,38.93,Holofoil
SM-ForbiddenLightProductsAndPrices.csv,165670,Froakie 21,2209,21/131,Common,Water,0.23,Normal
SM-ForbiddenLightProductsAndPrices.csv,165670,Froakie 21,2209,21/131,Common,Water,0.49,Reverse Holofoil
SM-ForbiddenLightProductsAndPrices.csv,165671,Froakie 22,2209,22/131,Common,Water,0.22,Normal
SM-ForbiddenLightProductsAndPrices.csv,165671,Froakie 22,2209,22/131,Common,Water,0.81,Reverse Holofoil
SM-ForbiddenLightProductsAndPrices.csv,165672,Frogadier,2209,23/131,Uncommon,Water,0.48,Normal
SM-ForbiddenLightProductsAndPrices.csv,165672,Frogadier,2209,23/131,Uncommon,Water,1.28,Reverse Holofoil
SM-ForbiddenLightProductsAndPrices.csv,165673,Greninja GX,2209,24/131,Ultra Rare,Water,12.37,Holofoil
SM-ForbiddenLightProductsAndPrices.csv,165674,Greninja GX Full Art,2209,120/131,Ultra Rare,Water,50.39,Holofoil
SM-ForbiddenLightProductsAndPrices.csv,165675,Greninja GX Secret,2209,133/131,Secret Rare,Water,82.69,Holofoil
SM-ForbiddenLightProductsAndPrices.csv,165676,Clauncher,2209,25/131,Common,Water,0.13,Normal
SM-ForbiddenLightProductsAndPrices.csv,165676,Clauncher,2209,25/131,Common,Water,0.31,Reverse Holofoil
SM-ForbiddenLightProductsAndPrices.csv,165677,Clawitzer,2209,26/131,Rare,Water,0.44,Reverse Holofoil
SM-ForbiddenLightProductsAndPrices.csv,165677,Clawitzer,2209,26/131,Rare,Water,0.31,Normal
SM-ForbiddenLightProductsAndPrices.csv,165678,Amaura,2209,27/131,Uncommon,Water,6.6,Reverse Holofoil
SM-ForbiddenLightProductsAndPrices.csv,165678,Amaura,2209,27/131,Uncommon,Water,1.46,Normal
SM-ForbiddenLightProductsAndPrices.csv,165679,Aurorus,2209,28/131,Holo Rare,Water,8.99,Reverse Holofoil
SM-ForbiddenLightProductsAndPrices.csv,165679,Aurorus,2209,28/131,Holo Rare,Water,8.7,Holofoil
SM-ForbiddenLightProductsAndPrices.csv,165680,Bergmite,2209,29/131,Common,Water,0.33,Reverse Holofoil
SM-ForbiddenLightProductsAndPrices.csv,165680,Bergmite,2209,29/131,Common,Water,0.17,Normal
SM-ForbiddenLightProductsAndPrices.csv,165681,Avalugg,2209,30/131,Rare,Water,0.47,Normal
SM-ForbiddenLightProductsAndPrices.csv,165681,Avalugg,2209,30/131,Rare,Water,0.65,Reverse Holofoil
SM-ForbiddenLightProductsAndPrices.csv,165682,Volcanion Prism Star,2209,31/131,Prism Rare,Water,2.48,Holofoil
SM-ForbiddenLightProductsAndPrices.csv,165683,Dewpider,2209,32/131,Common,Water,0.3,Reverse Holofoil
SM-ForbiddenLightProductsAndPrices.csv,165683,Dewpider,2209,32/131,Common,Water,0.14,Normal
SM-ForbiddenLightProductsAndPrices.csv,165684,Araquanid,2209,33/131,Uncommon,Water,0.36,Reverse Holofoil
SM-ForbiddenLightProductsAndPrices.csv,165684,Araquanid,2209,33/131,Uncommon,Water,0.17,Normal
SM-ForbiddenLightProductsAndPrices.csv,165685,Magnemite,2209,34/131,Common,Lightning,0.18,Normal
SM-ForbiddenLightProductsAndPrices.csv,165685,Magnemite,2209,34/131,Common,Lightning,0.39,Reverse Holofoil
SM-ForbiddenLightProductsAndPrices.csv,165686,Magneton,2209,35/131,Uncommon,Lightning,0.18,Normal
SM-ForbiddenLightProductsAndPrices.csv,165686,Magneton,2209,35/131,Uncommon,Lightning,0.35,Reverse Holofoil
SM-ForbiddenLightProductsAndPrices.csv,165687,Magnezone,2209,36/131,Holo Rare,Lightning,0.62,Holofoil
SM-ForbiddenLightProductsAndPrices.csv,165687,Magnezone,2209,36/131,Holo Rare,Lightning,0.97,Reverse Holofoil
SM-ForbiddenLightProductsAndPrices.csv,165688,Helioptile,2209,37/131,Common,Lightning,0.16,Normal
SM-ForbiddenLightProductsAndPrices.csv,165688,Helioptile,2209,37/131,Common,Lightning,0.32,Reverse Holofoil
SM-ForbiddenLightProductsAndPrices.csv,165689,Heliolisk,2209,38/131,Uncommon,Lightning,0.4,Reverse Holofoil
SM-ForbiddenLightProductsAndPrices.csv,165689,Heliolisk,2209,38/131,Uncommon,Lightning,0.16,Normal
SM-ForbiddenLightProductsAndPrices.csv,165690,Xurkitree,2209,39/131,Rare,Lightning,5.74,Reverse Holofoil
SM-ForbiddenLightProductsAndPrices.csv,165690,Xurkitree,2209,39/131,Rare,Lightning,1.13,Normal
SM-ForbiddenLightProductsAndPrices.csv,165691,Rotom,2209,40/131,Rare,Psychic,0.43,Normal
SM-ForbiddenLightProductsAndPrices.csv,165691,Rotom,2209,40/131,Rare,Psychic,0.57,Reverse Holofoil
SM-ForbiddenLightProductsAndPrices.csv,165692,Uxie,2209,41/131,Uncommon,Psychic,0.73,Reverse Holofoil
SM-ForbiddenLightProductsAndPrices.csv,165692,Uxie,2209,41/131,Uncommon,Psychic,0.22,Normal
SM-ForbiddenLightProductsAndPrices.csv,165693,Mesprit,2209,42/131,Uncommon,Psychic,0.28,Normal
SM-ForbiddenLightProductsAndPrices.csv,165693,Mesprit,2209,42/131,Uncommon,Psychic,0.7,Reverse Holofoil
SM-ForbiddenLightProductsAndPrices.csv,165694,Azelf,2209,43/131,Uncommon,Psychic,0.56,Reverse Holofoil
SM-ForbiddenLightProductsAndPrices.csv,165694,Azelf,2209,43/131,Uncommon,Psychic,0.26,Normal
SM-ForbiddenLightProductsAndPrices.csv,165695,Espurr,2209,44/131,Common,Psychic,0.27,Normal
SM-ForbiddenLightProductsAndPrices.csv,165695,Espurr,2209,44/131,Common,Psychic,1.65,Reverse Holofoil
SM-ForbiddenLightProductsAndPrices.csv,165696,Meowstic,2209,45/131,Rare,Psychic,0.7,Reverse Holofoil
SM-ForbiddenLightProductsAndPrices.csv,165696,Meowstic,2209,45/131,Rare,Psychic,0.49,Normal
SM-ForbiddenLightProductsAndPrices.csv,165697,Honedge 46,2209,46/131,Common,Psychic,0.14,Normal
SM-ForbiddenLightProductsAndPrices.csv,165697,Honedge 46,2209,46/131,Common,Psychic,0.35,Reverse Holofoil
SM-ForbiddenLightProductsAndPrices.csv,165698,Honedge 47,2209,47/131,Common,Psychic,0.15,Normal
SM-ForbiddenLightProductsAndPrices.csv,165698,Honedge 47,2209,47/131,Common,Psychic,0.38,Reverse Holofoil
SM-ForbiddenLightProductsAndPrices.csv,165699,Doublade,2209,48/131,Uncommon,Psychic,0.35,Reverse Holofoil
SM-ForbiddenLightProductsAndPrices.csv,165699,Doublade,2209,48/131,Uncommon,Psychic,0.18,Normal
SM-ForbiddenLightProductsAndPrices.csv,165700,Aegislash,2209,49/131,Rare,Psychic,0.54,Reverse Holofoil
SM-ForbiddenLightProductsAndPrices.csv,165700,Aegislash,2209,49/131,Rare,Psychic,0.45,Normal
SM-ForbiddenLightProductsAndPrices.csv,165701,Malamar,2209,51/131,Rare,Psychic,1.04,Reverse Holofoil
SM-ForbiddenLightProductsAndPrices.csv,165701,Malamar,2209,51/131,Rare,Psychic,0.59,Normal
SM-ForbiddenLightProductsAndPrices.csv,165702,Skrelp,2209,52/131,Common,Psychic,0.15,Normal
SM-ForbiddenLightProductsAndPrices.csv,165702,Skrelp,2209,52/131,Common,Psychic,0.33,Reverse Holofoil
SM-ForbiddenLightProductsAndPrices.csv,165703,Dragalge,2209,53/131,Rare,Psychic,0.38,Normal
SM-ForbiddenLightProductsAndPrices.csv,165703,Dragalge,2209,53/131,Rare,Psychic,0.42,Reverse Holofoil
SM-ForbiddenLightProductsAndPrices.csv,165704,Hoopa,2209,54/131,Uncommon,Psychic,0.41,Normal
SM-ForbiddenLightProductsAndPrices.csv,165704,Hoopa,2209,54/131,Uncommon,Psychic,1.24,Reverse Holofoil
SM-ForbiddenLightProductsAndPrices.csv,165705,Poipole,2209,55/131,Uncommon,Psychic,0.71,Normal
SM-ForbiddenLightProductsAndPrices.csv,165705,Poipole,2209,55/131,Uncommon,Psychic,2.22,Reverse Holofoil
SM-ForbiddenLightProductsAndPrices.csv,165706,Naganadel GX,2209,56/131,Ultra Rare,Psychic,3.45,Holofoil
SM-ForbiddenLightProductsAndPrices.csv,165707,Naganadel GX Full Art,2209,121/131,Ultra Rare,Psychic,6.75,Holofoil
SM-ForbiddenLightProductsAndPrices.csv,165708,Naganadel GX Secret,2209,134/131,Secret Rare,Psychic,12.46,Holofoil
SM-ForbiddenLightProductsAndPrices.csv,165709,Cubone,2209,57/131,Common,Fighting,0.4,Normal
SM-ForbiddenLightProductsAndPrices.csv,165709,Cubone,2209,57/131,Common,Fighting,1.35,Reverse Holofoil
SM-ForbiddenLightProductsAndPrices.csv,165710,Torterra,2209,58/131,Rare,Fighting,0.57,Normal
SM-ForbiddenLightProductsAndPrices.csv,165710,Torterra,2209,58/131,Rare,Fighting,0.91,Reverse Holofoil
SM-ForbiddenLightProductsAndPrices.csv,165711,Infernape,2209,59/131,Holo Rare,Fighting,0.89,Reverse Holofoil
SM-ForbiddenLightProductsAndPrices.csv,165711,Infernape,2209,59/131,Holo Rare,Fighting,0.65,Holofoil
SM-ForbiddenLightProductsAndPrices.csv,165712,Gible,2209,60/131,Common,Fighting,0.34,Normal
SM-ForbiddenLightProductsAndPrices.csv,165712,Gible,2209,60/131,Common,Fighting,0.38,Reverse Holofoil
SM-ForbiddenLightProductsAndPrices.csv,165713,Gabite,2209,61/131,Uncommon,Fighting,0.5,Normal
SM-ForbiddenLightProductsAndPrices.csv,165713,Gabite,2209,61/131,Uncommon,Fighting,0.7,Reverse Holofoil
SM-ForbiddenLightProductsAndPrices.csv,165714,Garchomp,2209,62/131,Holo Rare,Fighting,2.19,Reverse Holofoil
SM-ForbiddenLightProductsAndPrices.csv,165714,Garchomp,2209,62/131,Holo Rare,Fighting,2.14,Holofoil
SM-ForbiddenLightProductsAndPrices.csv,165715,Croagunk,2209,63/131,Common,Fighting,0.29,Reverse Holofoil
SM-ForbiddenLightProductsAndPrices.csv,165715,Croagunk,2209,63/131,Common,Fighting,0.12,Normal
SM-ForbiddenLightProductsAndPrices.csv,165716,Toxicroak,2209,64/131,Rare,Fighting,0.39,Reverse Holofoil
SM-ForbiddenLightProductsAndPrices.csv,165716,Toxicroak,2209,64/131,Rare,Fighting,0.28,Normal
SM-ForbiddenLightProductsAndPrices.csv,165717,Pancham,2209,65/131,Common,Fighting,0.34,Reverse Holofoil
SM-ForbiddenLightProductsAndPrices.csv,165717,Pancham,2209,65/131,Common,Fighting,0.14,Normal
SM-ForbiddenLightProductsAndPrices.csv,165718,Binacle,2209,66/131,Common,Fighting,0.47,Reverse Holofoil
SM-ForbiddenLightProductsAndPrices.csv,165718,Binacle,2209,66/131,Common,Fighting,0.26,Normal
SM-ForbiddenLightProductsAndPrices.csv,165719,Barbaracle,2209,67/131,Rare,Fighting,0.3,Normal
SM-ForbiddenLightProductsAndPrices.csv,165719,Barbaracle,2209,67/131,Rare,Fighting,0.34,Reverse Holofoil
SM-ForbiddenLightProductsAndPrices.csv,165720,Tyrunt,2209,68/131,Uncommon,Fighting,4.15,Normal
SM-ForbiddenLightProductsAndPrices.csv,165720,Tyrunt,2209,68/131,Uncommon,Fighting,7.56,Reverse Holofoil
SM-ForbiddenLightProductsAndPrices.csv,165721,Tyrantrum,2209,69/131,Holo Rare,Fighting,11.46,Holofoil
SM-ForbiddenLightProductsAndPrices.csv,165721,Tyrantrum,2209,69/131,Holo Rare,Fighting,11.88,Reverse Holofoil
SM-ForbiddenLightProductsAndPrices.csv,165722,Hawlucha,2209,70/131,Uncommon,Fighting,0.38,Reverse Holofoil
SM-ForbiddenLightProductsAndPrices.csv,165722,Hawlucha,2209,70/131,Uncommon,Fighting,0.27,Normal
SM-ForbiddenLightProductsAndPrices.csv,165723,Zygarde 71,2209,71/131,Uncommon,Fighting,0.22,Normal
SM-ForbiddenLightProductsAndPrices.csv,165723,Zygarde 71,2209,71/131,Uncommon,Fighting,0.36,Reverse Holofoil
SM-ForbiddenLightProductsAndPrices.csv,165724,Zygarde 72,2209,72/131,Rare,Fighting,0.47,Reverse Holofoil
SM-ForbiddenLightProductsAndPrices.csv,165724,Zygarde 72,2209,72/131,Rare,Fighting,0.46,Normal
SM-ForbiddenLightProductsAndPrices.csv,165725,Zygarde GX,2209,73/131,Ultra Rare,Fighting,8.79,Holofoil
SM-ForbiddenLightProductsAndPrices.csv,165726,Zygarde GX Full Art,2209,123/131,Ultra Rare,Fighting,10.55,Holofoil
SM-ForbiddenLightProductsAndPrices.csv,165727,Zygarde GX Secret,2209,136/131,Secret Rare,Fighting,30.65,Holofoil
SM-ForbiddenLightProductsAndPrices.csv,165728,Diancie Prism Star,2209,74/131,Prism Rare,Fighting,3.72,Holofoil
SM-ForbiddenLightProductsAndPrices.csv,165729,Rockruff,2209,75/131,Common,Fighting,0.29,Normal
SM-ForbiddenLightProductsAndPrices.csv,165729,Rockruff,2209,75/131,Common,Fighting,0.61,Reverse Holofoil
SM-ForbiddenLightProductsAndPrices.csv,165730,Lycanroc,2209,76/131,Rare,Fighting,1.45,Reverse Holofoil
SM-ForbiddenLightProductsAndPrices.csv,165730,Lycanroc,2209,76/131,Rare,Fighting,1.15,Normal
SM-ForbiddenLightProductsAndPrices.csv,165731,Buzzwole,2209,77/131,Rare,Fighting,1.85,Normal
SM-ForbiddenLightProductsAndPrices.csv,165731,Buzzwole,2209,77/131,Rare,Fighting,1.92,Reverse Holofoil
SM-ForbiddenLightProductsAndPrices.csv,165732,Pangoro,2209,78/131,Rare,Darkness,0.39,Reverse Holofoil
SM-ForbiddenLightProductsAndPrices.csv,165732,Pangoro,2209,78/131,Rare,Darkness,0.32,Normal
SM-ForbiddenLightProductsAndPrices.csv,165733,Yveltal GX,2209,79/131,Ultra Rare,Darkness,8.08,Holofoil
SM-ForbiddenLightProductsAndPrices.csv,165734,Yveltal GX Full Art,2209,124/131,Ultra Rare,Darkness,17.27,Holofoil
SM-ForbiddenLightProductsAndPrices.csv,165735,Yveltal GX Secret,2209,137/131,Secret Rare,Darkness,41.61,Holofoil
SM-ForbiddenLightProductsAndPrices.csv,165736,Guzzlord,2209,80/131,Holo Rare,Darkness,2.06,Holofoil
SM-ForbiddenLightProductsAndPrices.csv,165736,Guzzlord,2209,80/131,Holo Rare,Darkness,2.05,Reverse Holofoil
SM-ForbiddenLightProductsAndPrices.csv,165737,Empoleon,2209,81/131,Holo Rare,Metal,0.59,Holofoil
SM-ForbiddenLightProductsAndPrices.csv,165737,Empoleon,2209,81/131,Holo Rare,Metal,0.74,Reverse Holofoil
SM-ForbiddenLightProductsAndPrices.csv,165738,Dialga GX,2209,82/131,Ultra Rare,Metal,6.0,Holofoil
SM-ForbiddenLightProductsAndPrices.csv,165739,Dialga GX Full Art,2209,125/131,Ultra Rare,Metal,33.92,Holofoil
SM-ForbiddenLightProductsAndPrices.csv,165740,Dialga GX Secret,2209,138/131,Secret Rare,Metal,67.68,Holofoil
SM-ForbiddenLightProductsAndPrices.csv,165741,Flabebe 83,2209,83/131,Common,Fairy,1.46,Reverse Holofoil
SM-ForbiddenLightProductsAndPrices.csv,165741,Flabebe 83,2209,83/131,Common,Fairy,0.28,Normal
SM-ForbiddenLightProductsAndPrices.csv,165742,Flabebe 84,2209,84/131,Common,Fairy,0.55,Reverse Holofoil
SM-ForbiddenLightProductsAndPrices.csv,165742,Flabebe 84,2209,84/131,Common,Fairy,0.23,Normal
SM-ForbiddenLightProductsAndPrices.csv,165743,Floette,2209,85/131,Uncommon,Fairy,0.27,Normal
SM-ForbiddenLightProductsAndPrices.csv,165743,Floette,2209,85/131,Uncommon,Fairy,0.49,Reverse Holofoil
SM-ForbiddenLightProductsAndPrices.csv,165744,Florges,2209,86/131,Rare,Fairy,1.06,Reverse Holofoil
SM-ForbiddenLightProductsAndPrices.csv,165744,Florges,2209,86/131,Rare,Fairy,0.67,Normal
SM-ForbiddenLightProductsAndPrices.csv,165745,Sylveon,2209,87/131,Rare,Fairy,5.18,Normal
SM-ForbiddenLightProductsAndPrices.csv,165745,Sylveon,2209,87/131,Rare,Fairy,11.88,Reverse Holofoil
SM-ForbiddenLightProductsAndPrices.csv,165746,Dedenne,2209,88/131,Uncommon,Fairy,2.95,Normal
SM-ForbiddenLightProductsAndPrices.csv,165747,Klefki,2209,89/131,Uncommon,Fairy,0.28,Normal
SM-ForbiddenLightProductsAndPrices.csv,165747,Klefki,2209,89/131,Uncommon,Fairy,0.58,Reverse Holofoil
SM-ForbiddenLightProductsAndPrices.csv,165748,Xerneas GX,2209,90/131,Ultra Rare,Fairy,7.31,Holofoil
SM-ForbiddenLightProductsAndPrices.csv,165749,Xerneas GX Full Art,2209,126/131,Ultra Rare,Fairy,18.38,Holofoil
SM-ForbiddenLightProductsAndPrices.csv,165750,Xerneas GX Secret,2209,139/131,Secret Rare,Fairy,51.64,Holofoil
SM-ForbiddenLightProductsAndPrices.csv,165751,Goomy 91,2209,91/131,Common,Dragon,0.61,Reverse Holofoil
SM-ForbiddenLightProductsAndPrices.csv,165751,Goomy 91,2209,91/131,Common,Dragon,0.3,Normal
SM-ForbiddenLightProductsAndPrices.csv,165752,Goomy 92,2209,92/131,Common,Dragon,0.16,Normal
SM-ForbiddenLightProductsAndPrices.csv,165752,Goomy 92,2209,92/131,Common,Dragon,0.4,Reverse Holofoil
SM-ForbiddenLightProductsAndPrices.csv,165753,Sliggoo,2209,93/131,Uncommon,Dragon,0.34,Normal
SM-ForbiddenLightProductsAndPrices.csv,165753,Sliggoo,2209,93/131,Uncommon,Dragon,0.74,Reverse Holofoil
SM-ForbiddenLightProductsAndPrices.csv,165754,Goodra,2209,94/131,Holo Rare,Dragon,0.77,Holofoil
SM-ForbiddenLightProductsAndPrices.csv,165754,Goodra,2209,94/131,Holo Rare,Dragon,0.71,Reverse Holofoil
SM-ForbiddenLightProductsAndPrices.csv,165755,Ultra Necrozma GX,2209,95/131,Ultra Rare,Dragon,7.37,Holofoil
SM-ForbiddenLightProductsAndPrices.csv,165756,Ultra Necrozma GX Full Art,2209,127/131,Ultra Rare,Dragon,21.71,Holofoil
SM-ForbiddenLightProductsAndPrices.csv,165757,Ultra Necrozma GX Secret,2209,140/131,Secret Rare,Dragon,37.68,Holofoil
SM-ForbiddenLightProductsAndPrices.csv,165758,Arceus Prism Star,2209,96/131,Prism Rare,Colorless,10.69,Holofoil
SM-ForbiddenLightProductsAndPrices.csv,165759,Bunnelby,2209,97/131,Common,Colorless,0.12,Normal
SM-ForbiddenLightProductsAndPrices.csv,165759,Bunnelby,2209,97/131,Common,Colorless,0.26,Reverse Holofoil
SM-ForbiddenLightProductsAndPrices.csv,165760,Diggersby,2209,98/131,Uncommon,Colorless,0.44,Reverse Holofoil
SM-ForbiddenLightProductsAndPrices.csv,165760,Diggersby,2209,98/131,Uncommon,Colorless,0.15,Normal
SM-ForbiddenLightProductsAndPrices.csv,165761,Furfrou,2209,99/131,Common,Colorless,0.35,Reverse Holofoil
SM-ForbiddenLightProductsAndPrices.csv,165761,Furfrou,2209,99/131,Common,Colorless,0.19,Normal
SM-ForbiddenLightProductsAndPrices.csv,165762,Noibat,2209,100/131,Common,Colorless,0.31,Reverse Holofoil
SM-ForbiddenLightProductsAndPrices.csv,165762,Noibat,2209,100/131,Common,Colorless,0.16,Normal
SM-ForbiddenLightProductsAndPrices.csv,165763,Noivern,2209,101/131,Rare,Colorless,0.68,Reverse Holofoil
SM-ForbiddenLightProductsAndPrices.csv,165763,Noivern,2209,101/131,Rare,Colorless,0.47,Normal
SM-ForbiddenLightProductsAndPrices.csv,165764,Beast Ring,2209,102/131,Rare,Item,0.67,Normal
SM-ForbiddenLightProductsAndPrices.csv,165764,Beast Ring,2209,102/131,Rare,Item,0.76,Reverse Holofoil
SM-ForbiddenLightProductsAndPrices.csv,165765,Beast Ring Secret,2209,141/131,Secret Rare,Item,10.49,Holofoil
SM-ForbiddenLightProductsAndPrices.csv,165766,Bonnie Full Art,2209,128/131,Ultra Rare,Supporter,16.56,Holofoil
SM-ForbiddenLightProductsAndPrices.csv,165767,Bonnie,2209,103/131,Uncommon,Supporter,0.16,Normal
SM-ForbiddenLightProductsAndPrices.csv,165767,Bonnie,2209,103/131,Uncommon,Supporter,0.39,Reverse Holofoil
SM-ForbiddenLightProductsAndPrices.csv,165768,Diantha,2209,105/131,Holo Rare,Supporter,0.97,Reverse Holofoil
SM-ForbiddenLightProductsAndPrices.csv,165768,Diantha,2209,105/131,Holo Rare,Supporter,0.78,Holofoil
SM-ForbiddenLightProductsAndPrices.csv,165769,Diantha Full Art,2209,130/131,Ultra Rare,Supporter,48.73,Holofoil
SM-ForbiddenLightProductsAndPrices.csv,165770,Fossil Excavation Map,2209,107/131,Uncommon,Item,0.78,Reverse Holofoil
SM-ForbiddenLightProductsAndPrices.csv,165770,Fossil Excavation Map,2209,107/131,Uncommon,Item,0.32,Normal
SM-ForbiddenLightProductsAndPrices.csv,165771,Judge,2209,108/131,Uncommon,Supporter,0.33,Normal
SM-ForbiddenLightProductsAndPrices.csv,165771,Judge,2209,108/131,Uncommon,Supporter,1.56,Reverse Holofoil
SM-ForbiddenLightProductsAndPrices.csv,165772,Lady,2209,109/131,Uncommon,Supporter,1.02,Reverse Holofoil
SM-ForbiddenLightProductsAndPrices.csv,165772,Lady,2209,109/131,Uncommon,Supporter,0.37,Normal
SM-ForbiddenLightProductsAndPrices.csv,165773,Lysandre Prism Star,2209,110/131,Prism Rare,Supporter,0.85,Holofoil
SM-ForbiddenLightProductsAndPrices.csv,165774,Lysandre Labs,2209,111/131,Uncommon,Stadium,0.2,Normal
SM-ForbiddenLightProductsAndPrices.csv,165774,Lysandre Labs,2209,111/131,Uncommon,Stadium,0.44,Reverse Holofoil
SM-ForbiddenLightProductsAndPrices.csv,165775,Ultra Recon Squad,2209,114/131,Uncommon,Supporter,0.13,Normal
SM-ForbiddenLightProductsAndPrices.csv,165775,Ultra Recon Squad,2209,114/131,Uncommon,Supporter,0.33,Reverse Holofoil
SM-ForbiddenLightProductsAndPrices.csv,165776,Ultra Recon Squad Full Art,2209,131/131,Ultra Rare,Supporter,17.78,Holofoil
SM-ForbiddenLightProductsAndPrices.csv,165777,Ultra Space,2209,115/131,Uncommon,Stadium,0.34,Reverse Holofoil
SM-ForbiddenLightProductsAndPrices.csv,165777,Ultra Space,2209,115/131,Uncommon,Stadium,0.22,Normal
SM-ForbiddenLightProductsAndPrices.csv,165778,Unidentified Fossil,2209,116/131,Uncommon,Item,0.43,Reverse Holofoil
SM-ForbiddenLightProductsAndPrices.csv,165778,Unidentified Fossil,2209,116/131,Uncommon,Item,0.16,Normal
SM-ForbiddenLightProductsAndPrices.csv,165779,Beast Energy Prism Star,2209,117/131,Prism Rare,Special Energy,1.11,Holofoil
SM-ForbiddenLightProductsAndPrices.csv,165780,Lucario GX Full Art,2209,122/131,Ultra Rare,Fighting,24.61,Holofoil
SM-ForbiddenLightProductsAndPrices.csv,165781,Lucario GX Secret,2209,135/131,Secret Rare,Fighting,108.39,Holofoil
SM-ForbiddenLightProductsAndPrices.csv,165782,Crasher Wake,2209,104/131,Uncommon,Supporter,0.56,Reverse Holofoil
SM-ForbiddenLightProductsAndPrices.csv,165782,Crasher Wake,2209,104/131,Uncommon,Supporter,0.24,Normal
SM-ForbiddenLightProductsAndPrices.csv,165783,Crasher Wake Full Art,2209,129/131,Ultra Rare,Supporter,10.19,Holofoil
SM-ForbiddenLightProductsAndPrices.csv,165784,Eneporter Secret,2209,142/131,Secret Rare,Item,5.79,Holofoil
SM-ForbiddenLightProductsAndPrices.csv,165785,Eneporter,2209,106/131,Uncommon,Item,0.13,Normal
SM-ForbiddenLightProductsAndPrices.csv,165785,Eneporter,2209,106/131,Uncommon,Item,0.37,Reverse Holofoil
SM-ForbiddenLightProductsAndPrices.csv,165786,Metal Frying Pan,2209,112/131,Uncommon,Item,0.32,Normal
SM-ForbiddenLightProductsAndPrices.csv,165786,Metal Frying Pan,2209,112/131,Uncommon,Item,0.67,Reverse Holofoil
SM-ForbiddenLightProductsAndPrices.csv,165787,Metal Frying Pan Secret,2209,144/131,Secret Rare,Tool,8.85,Holofoil
SM-ForbiddenLightProductsAndPrices.csv,165788,Mysterious Treasure Secret,2209,145/131,Secret Rare,Item,20.83,Holofoil
SM-ForbiddenLightProductsAndPrices.csv,165789,Mysterious Treasure,2209,113/131,Uncommon,Item,2.39,Reverse Holofoil
SM-ForbiddenLightProductsAndPrices.csv,165789,Mysterious Treasure,2209,113/131,Uncommon,Item,1.96,Normal
SM-ForbiddenLightProductsAndPrices.csv,165790,Unit Energy FDY,2209,118/131,Uncommon,Special Energy,0.62,Normal
SM-ForbiddenLightProductsAndPrices.csv,165790,Unit Energy FDY,2209,118/131,Uncommon,Special Energy,1.49,Reverse Holofoil
SM-ForbiddenLightProductsAndPrices.csv,165791,Unit Energy FDY Secret,2209,146/131,Secret Rare,Special Energy,21.57,Holofoil
SM-ForbiddenLightProductsAndPrices.csv,165792,Energy Recycler Secret,2209,143/131,Secret Rare,Item,39.15,Holofoil
SM-ForbiddenLightProductsAndPrices.csv,166464,Inkay,2209,50/131,Common,,0.25,Normal
SM-ForbiddenLightProductsAndPrices.csv,166464,Inkay,2209,50/131,Common,,0.52,Reverse Holofoil
SM-GuardiansRisingProductsAndPrices.csv,130686,Bellsprout,1919,1/145,Common,Grass,0.12,Normal
SM-GuardiansRisingProductsAndPrices.csv,130686,Bellsprout,1919,1/145,Common,Grass,0.5,Reverse Holofoil
SM-GuardiansRisingProductsAndPrices.csv,130687,Weepinbell,1919,2/145,Uncommon,Grass,0.15,Normal
SM-GuardiansRisingProductsAndPrices.csv,130687,Weepinbell,1919,2/145,Uncommon,Grass,0.28,Reverse Holofoil
SM-GuardiansRisingProductsAndPrices.csv,130688,Victreebel,1919,3/145,Rare,Grass,0.26,Normal
SM-GuardiansRisingProductsAndPrices.csv,130688,Victreebel,1919,3/145,Rare,Grass,0.41,Reverse Holofoil
SM-GuardiansRisingProductsAndPrices.csv,130689,Petilil,1919,4/145,Common,Grass,0.14,Normal
SM-GuardiansRisingProductsAndPrices.csv,130689,Petilil,1919,4/145,Common,Grass,0.25,Reverse Holofoil
SM-GuardiansRisingProductsAndPrices.csv,130690,Lilligant,1919,5/145,Rare,Grass,0.3,Normal
SM-GuardiansRisingProductsAndPrices.csv,130690,Lilligant,1919,5/145,Rare,Grass,0.29,Reverse Holofoil
SM-GuardiansRisingProductsAndPrices.csv,130691,Phantump,1919,6/145,Common,Grass,0.16,Normal
